order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,final_amount,payment_method,device_type,city,order_status
ORD24667,CUST01254,2024-03-20,Sunscreen,Beauty,3,763.66,10,2061.88,Net Banking,Tablet,Bhopal,Delivered
ORD24668,CUST02133,2024-05-27,Cookware Set,Home & Kitchen,1,3257.13,15,2768.56,Net Banking,Mobile,Delhi,Delivered
ORD24669,CUST02005,2024-02-25,Football,Sports,2,1813.55,20,2901.68,Net Banking,Mobile,Mumbai,Cancelled
ORD24670,CUST01646,2024-06-14,Smartwatch,Electronics,5,10894.11,0,54470.55,Credit Card,Tablet,Delhi,Delivered
ORD24671,CUST01382,2024-11-26,Rice Cooker,Home & Kitchen,2,3435.93,15,5841.08,Net Banking,Tablet,Hyderabad,Delivered
ORD24672,CUST01612,2024-10-28,Lipstick,Beauty,3,710.26,0,2130.78,COD,Tablet,Hyderabad,Cancelled
ORD24673,CUST00895,2024-06-24,History Book,Books,4,445.96,10,1605.46,Credit Card,Mobile,Bengaluru,Delivered
ORD24674,CUST01341,2024-11-16,Mixer Grinder,Home & Kitchen,1,1697.3,10,1527.57,Credit Card,Desktop,Delhi,Cancelled
ORD24675,CUST01862,2024-06-13,Sneakers,Fashion,1,1927.78,0,1927.78,COD,Tablet,Nagpur,Cancelled
ORD24676,CUST00977,2024-01-13,Air Purifier,Home & Kitchen,5,8506.78,0,42533.9,Credit Card,Desktop,Indore,Returned
ORD24677,CUST01023,2024-12-18,Nail Polish,Beauty,5,185.66,10,835.47,Debit Card,Tablet,Hyderabad,Returned
ORD24678,CUST02030,2024-02-19,Handbag,Fashion,5,1949.44,5,9259.84,COD,Mobile,Bhopal,Delivered
ORD24679,CUST00622,2024-10-26,Football,Sports,5,1562.49,20,6249.96,COD,Desktop,Pune,Cancelled
ORD24680,CUST00054,2024-05-10,Pillow Set,Home & Kitchen,4,2059.64,0,8238.56,COD,Desktop,Nagpur,Delivered
ORD24681,CUST01121,2024-10-03,Nail Polish,Beauty,3,273.24,0,819.72,Credit Card,Desktop,Hyderabad,Delivered
ORD24682,CUST01618,2024-04-25,Sneakers,Fashion,2,3023.11,0,6046.22,COD,Desktop,Surat,Delivered
ORD24683,CUST01933,2024-02-16,Resistance Bands,Sports,4,958.23,0,3832.92,Debit Card,Desktop,Bengaluru,Cancelled
ORD24684,CUST00547,2024-12-19,Face Cream,Beauty,4,473.43,20,1514.98,UPI,Mobile,Delhi,Cancelled
ORD24685,CUST00736,2024-01-25,Smartwatch,Electronics,2,9627.09,5,18291.47,Net Banking,Tablet,Delhi,Cancelled
ORD24686,CUST00481,2024-01-10,Mixer Grinder,Home & Kitchen,1,2353.27,15,2000.28,COD,Desktop,Kolkata,Delivered
ORD24687,CUST00414,2024-06-26,Shampoo,Beauty,4,209.26,10,753.34,Net Banking,Mobile,Surat,Returned
ORD24688,CUST01090,2024-07-12,Fiction Novel,Books,4,200.04,10,720.14,Net Banking,Tablet,Surat,Delivered
ORD24689,CUST00086,2024-08-26,T-Shirt,Fashion,3,717.8,0,2153.4,Net Banking,Desktop,Jaipur,Delivered
ORD24690,CUST01560,2024-06-03,Hair Serum,Beauty,5,863.63,15,3670.43,COD,Desktop,Lucknow,Delivered
ORD24691,CUST00516,2024-08-02,Mixer Grinder,Home & Kitchen,5,2853.12,20,11412.48,UPI,Desktop,Bengaluru,Delivered
ORD24692,CUST01597,2024-06-28,Jeans,Fashion,4,1376.52,20,4404.86,Debit Card,Desktop,Chennai,Cancelled
ORD24693,CUST01650,2024-06-24,Dumbbells,Sports,4,1610.26,0,6441.04,Credit Card,Mobile,Coimbatore,Returned
ORD24694,CUST00877,2024-12-09,Hair Serum,Beauty,3,964.5,20,2314.8,Net Banking,Mobile,Ahmedabad,Delivered
ORD24695,CUST00944,2024-03-07,Tablet PC,Electronics,3,22502.7,0,67508.1,UPI,Desktop,Mumbai,Delivered
ORD24696,CUST02370,2024-10-10,Vacuum Cleaner,Home & Kitchen,3,6491.02,0,19473.06,Net Banking,Mobile,Hyderabad,Delivered
ORD24697,CUST00350,2024-01-22,Football,Sports,4,1961.6,10,7061.76,COD,Tablet,Lucknow,Delivered
ORD24698,CUST01307,2024-02-03,Football,Sports,4,1778.6,10,6402.96,Credit Card,Desktop,Nagpur,Delivered
ORD24699,CUST02210,2024-08-13,Smartwatch,Electronics,3,7409.6,0,22228.8,Net Banking,Mobile,Jaipur,Delivered
ORD24700,CUST01318,2024-10-24,Smartwatch,Electronics,3,8916.45,0,26749.35,COD,Tablet,Delhi,Delivered
ORD24701,CUST01458,2024-05-12,Cycling Gloves,Sports,5,376.39,15,1599.66,Credit Card,Tablet,Ahmedabad,Delivered
ORD24702,CUST01106,2024-04-16,Jacket,Fashion,1,5742.35,15,4881.0,COD,Desktop,Jaipur,Delivered
ORD24703,CUST01010,2024-01-24,Face Cream,Beauty,1,693.94,0,693.94,Debit Card,Mobile,Mumbai,Delivered
ORD24704,CUST01021,2024-08-10,Saree,Fashion,4,4087.32,0,16349.28,Credit Card,Tablet,Chennai,Delivered
ORD24705,CUST00679,2024-09-13,Tablet PC,Electronics,2,20495.39,0,40990.78,UPI,Tablet,Ahmedabad,Cancelled
ORD24706,CUST01635,2024-09-24,Saree,Fashion,2,3356.09,0,6712.18,UPI,Tablet,Chennai,Delivered
ORD24707,CUST00136,2024-05-02,Air Purifier,Home & Kitchen,2,12461.71,10,22431.08,UPI,Desktop,Pune,Returned
ORD24708,CUST00229,2024-09-11,Dress,Fashion,4,2312.48,0,9249.92,UPI,Tablet,Bengaluru,Cancelled
ORD24709,CUST01268,2024-03-02,Nail Polish,Beauty,3,259.84,10,701.57,Debit Card,Tablet,Chennai,Delivered
ORD24710,CUST01193,2024-08-13,Rice Cooker,Home & Kitchen,4,1690.63,0,6762.52,Debit Card,Mobile,Ahmedabad,Delivered
ORD24711,CUST01471,2024-03-27,Sunscreen,Beauty,2,908.12,0,1816.24,Credit Card,Mobile,Surat,Delivered
ORD24712,CUST02079,2024-12-23,Power Bank,Electronics,4,922.57,0,3690.28,UPI,Mobile,Ahmedabad,Delivered
ORD24713,CUST00797,2024-01-28,Bedsheet,Home & Kitchen,1,730.36,0,730.36,COD,Mobile,Nagpur,Delivered
ORD24714,CUST01151,2024-12-13,Earphones,Electronics,4,894.86,0,3579.44,Credit Card,Desktop,Indore,Delivered
ORD24715,CUST00823,2024-04-14,Vacuum Cleaner,Home & Kitchen,4,4341.42,15,14760.83,Net Banking,Tablet,Bhopal,Delivered
ORD24716,CUST00322,2024-09-03,Running Shoes,Sports,4,5412.68,15,18403.11,Net Banking,Mobile,Bhopal,Cancelled
ORD24717,CUST02093,2024-11-19,Power Bank,Electronics,2,1782.37,0,3564.74,Credit Card,Mobile,Coimbatore,Cancelled
ORD24718,CUST00103,2024-06-02,Nail Polish,Beauty,2,138.9,5,263.91,Credit Card,Mobile,Mumbai,Cancelled
ORD24719,CUST00014,2024-12-26,Sneakers,Fashion,4,4586.37,5,17428.21,Credit Card,Desktop,Pune,Delivered
ORD24720,CUST02152,2024-01-28,Cycling Gloves,Sports,2,281.06,5,534.01,Credit Card,Desktop,Lucknow,Delivered
ORD24721,CUST00484,2024-02-24,Cookware Set,Home & Kitchen,4,1890.78,5,7184.96,COD,Desktop,Delhi,Delivered
ORD24722,CUST02317,2024-11-12,Smartwatch,Electronics,3,5206.54,10,14057.66,COD,Desktop,Indore,Returned
ORD24723,CUST02174,2024-04-05,Mixer Grinder,Home & Kitchen,4,2551.22,10,9184.39,COD,Mobile,Hyderabad,Delivered
ORD24724,CUST01387,2024-02-02,Fiction Novel,Books,2,311.75,5,592.32,UPI,Tablet,Lucknow,Delivered
ORD24725,CUST01104,2024-08-22,Yoga Mat,Sports,2,479.29,20,766.86,COD,Mobile,Mumbai,Returned
ORD24726,CUST01262,2024-06-17,Smart TV,Electronics,3,65244.91,20,156587.78,Debit Card,Desktop,Indore,Delivered
ORD24727,CUST00053,2024-11-19,Jeans,Fashion,2,1269.2,5,2411.48,Net Banking,Mobile,Surat,Returned
ORD24728,CUST01490,2024-12-03,Technical Book,Books,4,803.75,15,2732.75,UPI,Desktop,Nagpur,Delivered
ORD24729,CUST01155,2024-09-04,Sneakers,Fashion,4,3511.41,5,13343.36,Debit Card,Mobile,Hyderabad,Cancelled
ORD24730,CUST01182,2024-11-22,Dress,Fashion,3,767.59,5,2187.63,Net Banking,Tablet,Indore,Cancelled
ORD24731,CUST00574,2024-05-10,Technical Book,Books,5,740.21,20,2960.84,Net Banking,Desktop,Kolkata,Delivered
ORD24732,CUST01492,2024-02-03,Technical Book,Books,2,689.8,10,1241.64,Credit Card,Mobile,Surat,Delivered
ORD24733,CUST00053,2024-01-16,Running Shoes,Sports,2,5105.2,5,9699.88,Net Banking,Desktop,Delhi,Delivered
ORD24734,CUST00673,2024-09-10,Earphones,Electronics,2,805.45,20,1288.72,Credit Card,Tablet,Lucknow,Returned
ORD24735,CUST00508,2024-06-15,Cookware Set,Home & Kitchen,3,3023.08,10,8162.32,Net Banking,Mobile,Delhi,Returned
ORD24736,CUST02373,2024-01-25,Sunscreen,Beauty,5,504.84,20,2019.36,Net Banking,Desktop,Nagpur,Returned
ORD24737,CUST01117,2024-01-07,Resistance Bands,Sports,3,632.8,5,1803.48,COD,Desktop,Jaipur,Delivered
ORD24738,CUST01080,2024-09-21,Tablet PC,Electronics,1,26411.69,10,23770.52,Credit Card,Tablet,Mumbai,Cancelled
ORD24739,CUST02149,2024-02-10,Earphones,Electronics,5,2399.72,0,11998.6,UPI,Desktop,Indore,Delivered
ORD24740,CUST00134,2024-06-20,Nail Polish,Beauty,1,189.13,5,179.67,Net Banking,Tablet,Delhi,Delivered
ORD24741,CUST01217,2024-08-27,Badminton Racket,Sports,5,3053.46,10,13740.57,Debit Card,Tablet,Surat,Delivered
ORD24742,CUST00863,2024-01-26,Air Purifier,Home & Kitchen,5,12405.48,5,58926.03,Net Banking,Tablet,Pune,Delivered
ORD24743,CUST01191,2024-11-14,Fiction Novel,Books,1,428.99,0,428.99,UPI,Desktop,Delhi,Returned
ORD24744,CUST00753,2024-06-07,History Book,Books,1,540.12,20,432.1,Debit Card,Tablet,Indore,Delivered
ORD24745,CUST00613,2024-04-02,Earphones,Electronics,2,1489.66,20,2383.46,COD,Desktop,Hyderabad,Delivered
ORD24746,CUST02391,2024-11-01,Face Wash,Beauty,5,212.84,0,1064.2,Debit Card,Desktop,Kolkata,Cancelled
ORD24747,CUST00107,2024-09-08,Smart TV,Electronics,2,61110.14,5,116109.27,Credit Card,Desktop,Indore,Delivered
ORD24748,CUST01084,2024-05-26,Smartphone,Electronics,4,41371.68,10,148938.05,UPI,Tablet,Delhi,Delivered
ORD24749,CUST01055,2024-11-18,Earphones,Electronics,4,967.59,5,3676.84,Credit Card,Tablet,Chennai,Delivered
ORD24750,CUST01065,2024-10-15,Mixer Grinder,Home & Kitchen,5,1879.65,0,9398.25,UPI,Desktop,Bhopal,Returned
ORD24751,CUST01338,2024-04-19,Fiction Novel,Books,1,491.43,5,466.86,COD,Desktop,Ahmedabad,Cancelled
ORD24752,CUST01367,2024-01-07,History Book,Books,3,447.53,15,1141.2,Net Banking,Desktop,Ahmedabad,Delivered
ORD24753,CUST00667,2024-09-08,Air Purifier,Home & Kitchen,2,10092.88,10,18167.18,UPI,Desktop,Bhopal,Cancelled
ORD24754,CUST02390,2024-07-20,Children Book,Books,5,121.37,15,515.82,Net Banking,Tablet,Surat,Delivered
ORD24755,CUST01540,2024-07-06,Yoga Mat,Sports,1,832.5,10,749.25,Debit Card,Desktop,Chennai,Delivered
ORD24756,CUST01225,2024-09-08,Badminton Racket,Sports,3,1414.97,20,3395.93,Debit Card,Mobile,Lucknow,Cancelled
ORD24757,CUST01467,2024-09-10,T-Shirt,Fashion,3,987.38,5,2814.03,COD,Mobile,Hyderabad,Returned
ORD24758,CUST01149,2024-12-20,Football,Sports,3,954.19,0,2862.57,COD,Tablet,Mumbai,Returned
ORD24759,CUST00784,2024-06-15,Power Bank,Electronics,1,2472.58,10,2225.32,Debit Card,Desktop,Bengaluru,Cancelled
ORD24760,CUST01663,2024-06-01,Yoga Mat,Sports,1,925.68,5,879.4,COD,Tablet,Mumbai,Cancelled
ORD24761,CUST02325,2024-05-19,Bluetooth Speaker,Electronics,5,3116.76,0,15583.8,Debit Card,Desktop,Ahmedabad,Delivered
ORD24762,CUST00427,2024-11-26,Nail Polish,Beauty,3,191.07,5,544.55,Net Banking,Desktop,Chennai,Delivered
ORD24763,CUST02020,2024-02-17,Football,Sports,4,1543.5,0,6174.0,Credit Card,Desktop,Nagpur,Delivered
ORD24764,CUST00130,2024-06-26,Face Cream,Beauty,5,615.71,0,3078.55,UPI,Tablet,Mumbai,Delivered
ORD24765,CUST01096,2024-03-15,Bedsheet,Home & Kitchen,1,967.28,10,870.55,Debit Card,Desktop,Indore,Delivered
ORD24766,CUST01489,2024-03-28,Bluetooth Speaker,Electronics,3,6647.58,5,18945.6,UPI,Desktop,Lucknow,Delivered
ORD24767,CUST00254,2024-05-20,Badminton Racket,Sports,5,1697.25,5,8061.94,Credit Card,Tablet,Delhi,Cancelled
ORD24768,CUST00549,2024-10-24,Technical Book,Books,1,840.57,0,840.57,Debit Card,Desktop,Bhopal,Delivered
ORD24769,CUST00080,2024-11-26,Face Wash,Beauty,1,211.57,0,211.57,Debit Card,Desktop,Coimbatore,Delivered
ORD24770,CUST01702,2024-09-22,Earphones,Electronics,3,1104.6,0,3313.8,UPI,Desktop,Hyderabad,Delivered
ORD24771,CUST00655,2024-08-13,Kurta,Fashion,3,2430.11,0,7290.33,Credit Card,Tablet,Indore,Returned
ORD24772,CUST01473,2024-06-14,Mixer Grinder,Home & Kitchen,5,3942.6,0,19713.0,COD,Tablet,Coimbatore,Delivered
ORD24773,CUST02013,2024-09-15,Comic Book,Books,2,285.62,0,571.24,UPI,Mobile,Chennai,Returned
ORD24774,CUST00388,2024-03-27,Fiction Novel,Books,2,200.25,5,380.47,UPI,Tablet,Ahmedabad,Delivered
ORD24775,CUST00596,2024-12-02,Hair Serum,Beauty,2,472.28,0,944.56,Debit Card,Desktop,Mumbai,Returned
ORD24776,CUST00943,2024-04-12,Power Bank,Electronics,3,2681.82,5,7643.19,Debit Card,Tablet,Bengaluru,Cancelled
ORD24777,CUST00414,2024-12-06,History Book,Books,5,511.8,5,2431.05,Credit Card,Mobile,Delhi,Delivered
ORD24778,CUST00014,2024-10-27,Biography,Books,1,316.55,20,253.24,COD,Desktop,Chennai,Returned
ORD24779,CUST02235,2024-10-13,Self Help,Books,2,269.56,0,539.12,Credit Card,Tablet,Coimbatore,Delivered
ORD24780,CUST00742,2024-08-14,Power Bank,Electronics,5,1791.1,10,8059.95,Net Banking,Mobile,Lucknow,Returned
ORD24781,CUST00583,2024-02-17,Dumbbells,Sports,1,1076.43,0,1076.43,UPI,Desktop,Ahmedabad,Cancelled
ORD24782,CUST00441,2024-12-23,History Book,Books,4,595.4,0,2381.6,UPI,Tablet,Surat,Returned
ORD24783,CUST01629,2024-03-01,Bluetooth Speaker,Electronics,5,7098.4,0,35492.0,Credit Card,Tablet,Bhopal,Returned
ORD24784,CUST00284,2024-09-02,Smartphone,Electronics,3,27192.15,5,77497.63,Credit Card,Mobile,Bengaluru,Returned
ORD24785,CUST01776,2024-03-12,Rice Cooker,Home & Kitchen,5,3002.89,10,13513.0,Credit Card,Mobile,Bengaluru,Returned
ORD24786,CUST02161,2024-06-03,Children Book,Books,5,306.21,0,1531.05,Credit Card,Mobile,Chennai,Delivered
ORD24787,CUST00487,2024-11-15,Bedsheet,Home & Kitchen,3,594.77,0,1784.31,Debit Card,Tablet,Jaipur,Cancelled
ORD24788,CUST00068,2024-11-03,Jacket,Fashion,1,4230.59,15,3596.0,COD,Tablet,Coimbatore,Cancelled
ORD24789,CUST01996,2024-07-04,Jeans,Fashion,1,1605.17,0,1605.17,COD,Tablet,Ahmedabad,Returned
ORD24790,CUST02185,2024-07-08,Dumbbells,Sports,4,1735.88,5,6596.34,Net Banking,Mobile,Jaipur,Cancelled
ORD24791,CUST01609,2024-03-15,Pillow Set,Home & Kitchen,4,792.34,20,2535.49,Credit Card,Tablet,Hyderabad,Delivered
ORD24792,CUST01766,2024-12-11,Rice Cooker,Home & Kitchen,4,3188.06,0,12752.24,COD,Tablet,Nagpur,Cancelled
ORD24793,CUST00684,2024-10-21,Fiction Novel,Books,5,533.01,5,2531.8,UPI,Mobile,Jaipur,Delivered
ORD24794,CUST02323,2024-08-22,Jacket,Fashion,2,2704.6,5,5138.74,UPI,Desktop,Ahmedabad,Delivered
ORD24795,CUST00399,2024-09-07,Nail Polish,Beauty,2,325.71,5,618.85,COD,Desktop,Coimbatore,Delivered
ORD24796,CUST02303,2024-12-14,Jacket,Fashion,5,4495.64,0,22478.2,Net Banking,Tablet,Mumbai,Delivered
ORD24797,CUST01423,2024-08-16,Bluetooth Speaker,Electronics,3,4190.43,0,12571.29,COD,Tablet,Hyderabad,Delivered
ORD24798,CUST00059,2024-03-11,Power Bank,Electronics,1,2443.69,0,2443.69,Debit Card,Tablet,Bhopal,Delivered
ORD24799,CUST01459,2024-12-24,Yoga Mat,Sports,2,524.64,20,839.42,Credit Card,Mobile,Hyderabad,Returned
ORD24800,CUST01166,2024-10-04,Mixer Grinder,Home & Kitchen,5,2672.09,5,12692.43,Net Banking,Desktop,Coimbatore,Cancelled
ORD24801,CUST02427,2024-09-05,Earphones,Electronics,4,1386.56,15,4714.3,COD,Tablet,Surat,Returned
ORD24802,CUST00684,2024-03-16,Air Purifier,Home & Kitchen,4,8523.62,10,30685.03,Credit Card,Tablet,Lucknow,Delivered
ORD24803,CUST01836,2024-07-09,Resistance Bands,Sports,5,432.28,10,1945.26,UPI,Tablet,Mumbai,Delivered
ORD24804,CUST00908,2024-04-24,Badminton Racket,Sports,3,881.58,0,2644.74,Debit Card,Mobile,Bhopal,Delivered
ORD24805,CUST02270,2024-10-02,History Book,Books,1,268.01,0,268.01,UPI,Desktop,Mumbai,Delivered
ORD24806,CUST02042,2024-08-18,Dumbbells,Sports,3,1199.32,10,3238.16,Credit Card,Desktop,Delhi,Delivered
ORD24807,CUST01429,2024-08-25,Saree,Fashion,4,4365.47,0,17461.88,Credit Card,Tablet,Nagpur,Delivered
ORD24808,CUST01450,2024-04-02,Hair Serum,Beauty,4,421.08,10,1515.89,Debit Card,Mobile,Pune,Returned
ORD24809,CUST01879,2024-01-12,Cricket Bat,Sports,2,3099.53,0,6199.06,Net Banking,Desktop,Surat,Delivered
ORD24810,CUST01036,2024-08-25,Technical Book,Books,1,945.35,5,898.08,UPI,Tablet,Ahmedabad,Cancelled
ORD24811,CUST00491,2024-03-13,Dumbbells,Sports,4,1263.26,5,4800.39,UPI,Mobile,Chennai,Returned
ORD24812,CUST01269,2024-10-27,Yoga Mat,Sports,4,779.97,15,2651.9,UPI,Tablet,Mumbai,Delivered
ORD24813,CUST02203,2024-07-27,Jeans,Fashion,4,1011.86,0,4047.44,COD,Mobile,Ahmedabad,Delivered
ORD24814,CUST01690,2024-06-14,T-Shirt,Fashion,4,736.86,0,2947.44,Net Banking,Tablet,Pune,Delivered
ORD24815,CUST00899,2024-06-07,Smartwatch,Electronics,2,5915.02,10,10647.04,Net Banking,Mobile,Bhopal,Delivered
ORD24816,CUST02376,2024-11-07,Biography,Books,2,626.0,0,1252.0,Credit Card,Mobile,Jaipur,Returned
ORD24817,CUST00364,2024-02-13,Running Shoes,Sports,1,1558.67,0,1558.67,Net Banking,Tablet,Pune,Delivered
ORD24818,CUST01451,2024-07-24,Dress,Fashion,3,1983.01,15,5056.68,Credit Card,Desktop,Kolkata,Delivered
ORD24819,CUST00958,2024-12-14,Science Book,Books,3,461.66,5,1315.73,Debit Card,Desktop,Bengaluru,Delivered
ORD24820,CUST00948,2024-07-05,Technical Book,Books,1,637.04,0,637.04,COD,Desktop,Bengaluru,Returned
ORD24821,CUST01958,2024-04-17,Pillow Set,Home & Kitchen,2,2104.61,20,3367.38,Credit Card,Mobile,Kolkata,Delivered
ORD24822,CUST02081,2024-10-22,Cookware Set,Home & Kitchen,3,3153.0,0,9459.0,Debit Card,Tablet,Bengaluru,Delivered
ORD24823,CUST00154,2024-03-05,Smartphone,Electronics,4,27046.69,10,97368.08,Debit Card,Tablet,Coimbatore,Returned
ORD24824,CUST00292,2024-08-08,Face Wash,Beauty,5,232.99,0,1164.95,Debit Card,Mobile,Hyderabad,Delivered
ORD24825,CUST00564,2024-07-12,Children Book,Books,1,375.13,0,375.13,UPI,Tablet,Chennai,Cancelled
ORD24826,CUST00460,2024-09-23,Pillow Set,Home & Kitchen,2,1477.42,0,2954.84,Net Banking,Desktop,Pune,Returned
ORD24827,CUST00269,2024-05-28,Earphones,Electronics,4,920.14,20,2944.45,Debit Card,Desktop,Delhi,Delivered
ORD24828,CUST00263,2024-11-13,Cookware Set,Home & Kitchen,3,1929.1,5,5497.93,Credit Card,Mobile,Nagpur,Cancelled
ORD24829,CUST02247,2024-05-25,Water Bottle,Home & Kitchen,1,440.23,20,352.18,Debit Card,Mobile,Surat,Delivered
ORD24830,CUST00311,2024-09-07,Water Bottle,Home & Kitchen,2,227.92,5,433.05,UPI,Desktop,Nagpur,Delivered
ORD24831,CUST00118,2024-02-10,Face Wash,Beauty,1,366.19,0,366.19,Debit Card,Desktop,Jaipur,Cancelled
ORD24832,CUST00013,2024-06-07,Smartwatch,Electronics,5,4732.44,5,22479.09,UPI,Desktop,Mumbai,Returned
ORD24833,CUST00405,2024-11-27,Science Book,Books,4,708.24,5,2691.31,UPI,Mobile,Bhopal,Delivered
ORD24834,CUST00403,2024-12-12,Hair Serum,Beauty,2,488.66,0,977.32,UPI,Tablet,Nagpur,Cancelled
ORD24835,CUST01024,2024-12-03,Power Bank,Electronics,1,1334.85,10,1201.37,UPI,Mobile,Coimbatore,Cancelled
ORD24836,CUST02213,2024-08-12,Fiction Novel,Books,1,321.76,0,321.76,Net Banking,Tablet,Mumbai,Delivered
ORD24837,CUST00195,2024-07-01,Nail Polish,Beauty,1,200.5,15,170.42,Credit Card,Tablet,Kolkata,Delivered
ORD24838,CUST00348,2024-08-04,Cookware Set,Home & Kitchen,1,1880.32,15,1598.27,COD,Desktop,Bhopal,Delivered
ORD24839,CUST01928,2024-04-27,Vacuum Cleaner,Home & Kitchen,1,3733.53,10,3360.18,COD,Mobile,Ahmedabad,Delivered
ORD24840,CUST00312,2024-08-20,Kurta,Fashion,2,675.38,5,1283.22,COD,Mobile,Nagpur,Delivered
ORD24841,CUST02113,2024-12-07,Yoga Mat,Sports,4,843.05,5,3203.59,Credit Card,Mobile,Chennai,Delivered
ORD24842,CUST00510,2024-02-19,Nail Polish,Beauty,3,151.12,10,408.02,Debit Card,Mobile,Bhopal,Cancelled
ORD24843,CUST01915,2024-03-04,Resistance Bands,Sports,4,331.5,10,1193.4,COD,Desktop,Lucknow,Cancelled
ORD24844,CUST00717,2024-06-14,Handbag,Fashion,4,1814.23,10,6531.23,UPI,Mobile,Jaipur,Cancelled
ORD24845,CUST01138,2024-06-04,Cycling Gloves,Sports,2,581.46,0,1162.92,COD,Desktop,Jaipur,Cancelled
ORD24846,CUST00121,2024-11-14,Fiction Novel,Books,5,337.21,0,1686.05,UPI,Tablet,Chennai,Returned
ORD24847,CUST00107,2024-09-02,Kurta,Fashion,2,753.46,0,1506.92,Debit Card,Desktop,Pune,Cancelled
ORD24848,CUST00654,2024-02-09,Self Help,Books,3,379.9,5,1082.71,Credit Card,Tablet,Kolkata,Delivered
ORD24849,CUST01243,2024-01-01,Kurta,Fashion,4,1163.02,10,4186.87,COD,Tablet,Jaipur,Delivered
ORD24850,CUST01760,2024-06-13,Smartphone,Electronics,1,23868.6,0,23868.6,Net Banking,Tablet,Delhi,Delivered
ORD24851,CUST02272,2024-01-06,Biography,Books,5,773.77,0,3868.85,Credit Card,Mobile,Bengaluru,Delivered
ORD24852,CUST00823,2024-08-18,Air Purifier,Home & Kitchen,5,7915.86,5,37600.33,Credit Card,Desktop,Bhopal,Delivered
ORD24853,CUST00303,2024-11-15,Dumbbells,Sports,5,1614.45,10,7265.03,Debit Card,Mobile,Chennai,Delivered
ORD24854,CUST01024,2024-05-16,Nail Polish,Beauty,2,331.15,20,529.84,Net Banking,Mobile,Bengaluru,Delivered
ORD24855,CUST01221,2024-08-24,Cookware Set,Home & Kitchen,3,1698.77,10,4586.68,UPI,Tablet,Delhi,Returned
ORD24856,CUST01774,2024-03-02,Biography,Books,1,789.72,10,710.75,Debit Card,Desktop,Pune,Cancelled
ORD24857,CUST00440,2024-04-13,Jacket,Fashion,5,4496.51,10,20234.3,Debit Card,Tablet,Mumbai,Delivered
ORD24858,CUST00694,2024-05-01,Tablet PC,Electronics,5,30905.09,0,154525.45,Net Banking,Desktop,Ahmedabad,Delivered
ORD24859,CUST00190,2024-05-21,Football,Sports,2,618.88,0,1237.76,COD,Tablet,Ahmedabad,Delivered
ORD24860,CUST01743,2024-11-18,Dress,Fashion,2,1623.39,5,3084.44,Credit Card,Tablet,Kolkata,Cancelled
ORD24861,CUST00971,2024-04-13,Pillow Set,Home & Kitchen,5,1093.45,0,5467.25,COD,Mobile,Delhi,Cancelled
ORD24862,CUST01522,2024-10-15,Face Cream,Beauty,1,268.06,20,214.45,Net Banking,Mobile,Jaipur,Delivered
ORD24863,CUST00195,2024-06-13,Football,Sports,2,1567.88,10,2822.18,COD,Desktop,Delhi,Returned
ORD24864,CUST01802,2024-06-25,Smartwatch,Electronics,2,8616.17,5,16370.72,Credit Card,Tablet,Coimbatore,Delivered
ORD24865,CUST00712,2024-07-26,Jeans,Fashion,4,1695.53,10,6103.91,Credit Card,Desktop,Bengaluru,Delivered
ORD24866,CUST00963,2024-10-07,Face Wash,Beauty,3,288.7,15,736.18,COD,Mobile,Bhopal,Returned
ORD24867,CUST02220,2024-03-14,Jeans,Fashion,3,1269.73,0,3809.19,Credit Card,Desktop,Surat,Returned
ORD24868,CUST01160,2024-04-06,Sunscreen,Beauty,4,801.04,0,3204.16,Net Banking,Mobile,Bhopal,Cancelled
ORD24869,CUST00942,2024-11-17,Bluetooth Speaker,Electronics,4,4789.25,10,17241.3,UPI,Tablet,Coimbatore,Delivered
ORD24870,CUST01112,2024-08-27,Air Purifier,Home & Kitchen,5,14399.6,5,68398.1,UPI,Desktop,Jaipur,Returned
ORD24871,CUST00473,2024-02-20,Jeans,Fashion,5,1973.8,15,8388.65,Debit Card,Tablet,Bhopal,Delivered
ORD24872,CUST01762,2024-06-07,Comic Book,Books,4,162.49,5,617.46,Debit Card,Tablet,Jaipur,Cancelled
ORD24873,CUST01470,2024-11-14,Nail Polish,Beauty,1,293.45,15,249.43,Net Banking,Mobile,Delhi,Returned
ORD24874,CUST01063,2024-05-17,Self Help,Books,2,449.63,0,899.26,UPI,Mobile,Kolkata,Cancelled
ORD24875,CUST01919,2024-09-01,Running Shoes,Sports,3,2908.93,10,7854.11,UPI,Desktop,Bengaluru,Delivered
ORD24876,CUST01251,2024-07-13,Hair Serum,Beauty,4,784.92,0,3139.68,UPI,Tablet,Indore,Cancelled
ORD24877,CUST01821,2024-10-27,Air Purifier,Home & Kitchen,4,12952.87,15,44039.76,Credit Card,Mobile,Indore,Returned
ORD24878,CUST00973,2024-12-11,Cookware Set,Home & Kitchen,5,1569.0,10,7060.5,UPI,Desktop,Pune,Delivered
ORD24879,CUST01945,2024-02-16,Bluetooth Speaker,Electronics,3,4643.7,5,13234.54,COD,Desktop,Mumbai,Delivered
ORD24880,CUST00590,2024-08-18,Sneakers,Fashion,5,4517.61,10,20329.24,Net Banking,Tablet,Lucknow,Cancelled
